reference_id,pubmed_id,doi,title,authors,journal,year,github_url,open_access,status,confidence
1508,37516819,10.1186/s12879-023-08470-y,"An agent-based model of binge drinking, inequitable gender norms and their contribution to HIV transmission, with application to South Africa.","Johnson Leigh F, Kubjane Mmamapudi, de Voux Alex, Ohrnberger Julius, Tlali Mpho",BMC infectious diseases,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.69, ""has_github"": false, ""has_abstract"": true}"
1516,36945423,10.1101/2023.03.09.23285319,Evaluating targeted COVID-19 vaccination strategies with agent-based modeling.,"Hladish Thomas J, Pillai Alexander N, Pearson Carl A B, Toh Kok Ben, Tamayo Andrea, Stoltzfus Arlin, Longini Ira M",medRxiv : the preprint server for health sciences,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.624, ""has_github"": false, ""has_abstract"": true}"
1522,37349036,10.1016/S2214-109X(23)00206-1,Strengthening the HIV prevention cascade to maximise epidemiological impact in eastern Zimbabwe: a modelling study.,"Pickles Michael, Gregson Simon, Moorhouse Louisa, Dadirai Tawanda, Dzamatira Freedom, Mandizvidza Phyllis, Maswera Rufurwokuda, Museka Tafadzwa et al.",The Lancet. Global health,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.576, ""has_github"": false, ""has_abstract"": true}"
1523,38054533,10.1002/jmv.29256,Exploring the dynamics of the 2022 mpox outbreak in Canada.,"Milwid Rachael M, Li Michael, Fazil Aamir, Maheu-Giroux Mathieu, Doyle Carla M, Xia Yiqing, Cox Joseph, Grace Daniel et al.",Journal of medical virology,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.567, ""has_github"": false, ""has_abstract"": true}"
1526,37308872,10.1186/s12879-023-08382-x,Feasible intervention combinations for achieving a safe exit of the Zero-COVID policy in China and its determinants: an individual-based model study.,"Cheng Qu, Hao Xingjie, Wu Degang, Wang Qi, Spear Robert C, Wei Sheng",BMC infectious diseases,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.543, ""has_github"": false, ""has_abstract"": true}"
1529,36563470,10.1016/j.epidem.2022.100662,Large-scale calibration and simulation of COVID-19 epidemiologic scenarios to support healthcare planning.,"Groves-Kirkby Nick, Wakeman Ewan, Patel Seema, Hinch Robert, Poot Tineke, Pearson Jonathan, Tang Lily, Kendall Edward et al.",Epidemics,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.524, ""has_github"": false, ""has_abstract"": true}"
1538,37327657,10.1016/j.epidem.2023.100702,"Lives saved by public health restrictions over the Victorian COVID-19 Delta variant epidemic wave, Aug-Nov 2021.","Delport D, Sacks-Davis R, Abeysuriya R G, Hellard M, Scott N",Epidemics,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.51, ""has_github"": false, ""has_abstract"": true}"
1541,37554154,10.1016/j.lana.2023.100555,Modelling the impact of a high-uptake bivalent booster scenario on the COVID-19 burden and healthcare costs in New York City.,"Pandey Abhishek, Fitzpatrick Meagan C, Moghadas Seyed M, Vilches Thomas N, Ko Charles, Vasan Ashwin, Galvani Alison P",Lancet regional health. Americas,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.49, ""has_github"": false, ""has_abstract"": true}"
1549,37593956,10.1017/S0950268823001310,"Modelling mass drug administration strategies for reducing scabies burden in Monrovia, Liberia.","Tellioglu Nefel, Chisholm Rebecca H, Campbell Patricia Therese, Collinson Shelui, Timothy Joseph, Kollie Karsor, Zayzay Samuel, Devine Angela et al.",Epidemiology and infection,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.424, ""has_github"": false, ""has_abstract"": true}"
1550,37267710,10.1016/j.epidem.2023.100691,Community incidence patterns drive the risk of SARS-CoV-2 outbreaks and alter intervention impacts in a high-risk institutional setting.,"Moore Sean M, España Guido, Perkins T Alex, Guido Robert M, Jucaban Joaquin B, Hall Tara L, Huhtanen Mark E, Peel Sheila A et al.",Epidemics,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.424, ""has_github"": false, ""has_abstract"": true}"
1551,36597474,10.1016/j.cities.2022.104161,"Simulating exposure-related human mobility behavior at the neighborhood-level under COVID-19 in Porto Alegre, Brazil.","Peng Yechennan, Rodriguez Lopez Juan Miguel, Santos Alexandre Pereira, Mobeen Muhammad, Scheffran Jürgen","Cities (London, England)",2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.424, ""has_github"": false, ""has_abstract"": true}"
1557,36913342,10.1371/journal.pdig.0000199,Proactive Contact Tracing.,"Gupta Prateek, Maharaj Tegan, Weiss Martin, Rahaman Nasim, Alsdurf Hannah, Minoyan Nanor, Harnois-Leblanc Soren, Merckx Joanna et al.",PLOS digital health,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.4, ""has_github"": false, ""has_abstract"": true}"
1558,37547383,10.7717/peerj-cs.1419,A description and sensitivity analysis of the ArchMatNet agent-based model.,"Bischoff Robert J, Padilla-Iglesias Cecilia",PeerJ. Computer science,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.371, ""has_github"": false, ""has_abstract"": true}"
1567,36825137,10.3389/fpubh.2023.856940,Modeling COVID-19 infection dynamics and mitigation strategies for in-person K-6 instruction.,"Morrison Douglas E, Nianogo Roch, Manuel Vladimir, Arah Onyebuchi A, Anderson Nathaniel, Kuo Tony, Inkelas Moira",Frontiers in public health,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.343, ""has_github"": false, ""has_abstract"": true}"
1568,36694623,10.1016/j.imed.2023.01.002,"Big data technology in infectious diseases modeling, simulation, and prediction after the COVID-19 outbreak.","Shi Honghao, Wang Jingyuan, Cheng Jiawei, Qi Xiaopeng, Ji Hanran, Struchiner Claudio J, Villela Daniel Am, Karamov Eduard V et al.",Intelligent medicine,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.343, ""has_github"": false, ""has_abstract"": true}"
1572,37362350,10.1007/s00191-023-00818-6,V for vaccines and variants.,"Delli Gatti Domenico, Reissl Severin, Turco Enrico",Journal of evolutionary economics,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.338, ""has_github"": false, ""has_abstract"": true}"
1587,37285385,10.1371/journal.pntd.0011418,Dengue transmission dynamics prediction by combining metapopulation networks and Kalman filter algorithm.,"Zeng Qinghui, Yu Xiaolin, Ni Haobo, Xiao Lina, Xu Ting, Wu Haisheng, Chen Yuliang, Deng Hui et al.",PLoS neglected tropical diseases,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.6, ""has_github"": false, ""has_abstract"": true}"
1594,37562182,10.1016/j.epidem.2023.100711,The aquaculture disease network model (AquaNet-Mod): A simulation model to evaluate disease spread and controls for the salmonid industry in England and Wales.,"Guilder James, Ryder David, Taylor Nick G H, Alewijnse Sarah R, Millard Rebecca S, Thrush Mark A, Peeler Edmund J, Tidbury Hannah J",Epidemics,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.543, ""has_github"": false, ""has_abstract"": true}"
1642,36961495,10.2196/45721,Prediction Models for Sleep Quality Among College Students During the COVID-19 Outbreak: Cross-sectional Study Based on the Internet New Media.,"Zheng Wanyu, Chen Qingquan, Yao Ling, Zhuang Jiajing, Huang Jiewei, Hu Yiming, Yu Shaoyang, Chen Tebin et al.",Journal of medical Internet research,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.343, ""has_github"": false, ""has_abstract"": true}"
1643,36899502,10.3934/mbe.2023075,Extensions of mean-field approximations for environmentally-transmitted pathogen networks.,"Davies Kale, Lenhart Suzanne, Day Judy, Lloyd Alun L, Lanzas Cristina",Mathematical biosciences and engineering : MBE,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.343, ""has_github"": false, ""has_abstract"": true}"
1650,36877332,10.1007/s00285-023-01887-8,Relative prevalence-based dispersal in an epidemic patch model.,"Lu Min, Gao Daozhou, Huang Jicai, Wang Hao",Journal of mathematical biology,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.324, ""has_github"": false, ""has_abstract"": true}"
1652,37362834,10.1016/j.vacun.2023.04.004,Impact of vaccination on the entire population and dose-response relation of COVID-19.,"Malek Abdul, Hoque Ashabul",Vacunas,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.548, ""has_github"": false, ""has_abstract"": true}"
1657,37134085,10.1371/journal.pone.0283350,A hospital demand and capacity intervention approach for COVID-19.,"Van Yperen James, Campillo-Funollet Eduard, Inkpen Rebecca, Memon Anjum, Madzvamuse Anotida",PloS one,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.381, ""has_github"": false, ""has_abstract"": true}"
1658,37582130,,[Quantitative evaluation of a SEIR model for forecasting COVID-19 cases].,"Pereyra Irujo Gustavo, Velázquez Luciano, Perinetti Andrea",Medicina,2023,,False,PENDING,"{""has_doi"": false, ""relevance"": 0.371, ""has_github"": false, ""has_abstract"": true}"
1670,37519992,10.3389/fvets.2023.1151772,Contribution of cats and dogs to SARS-CoV-2 transmission in households.,"Fischer Egil A J, Broens Els M, Kooistra Hans S, De Rooij Myrna M T, Stegeman Jan Arend, De Jong Mart C M",Frontiers in veterinary science,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.305, ""has_github"": false, ""has_abstract"": true}"
1671,37385997,10.1038/s41598-023-37192-z,Role of immigration and emigration on the spread of COVID-19 in a multipatch environment: a case study of India.,"Das Tanuja, Bandekar Shraddha Ramdas, Srivastav Akhil Kumar, Srivastava Prashant K, Ghosh Mini",Scientific reports,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.305, ""has_github"": false, ""has_abstract"": true}"
1672,37283821,10.1016/j.apm.2023.05.027,Disentangling the role of virus infectiousness and awareness-based human behavior during the early phase of the COVID-19 pandemic in the European Union.,"Capistrán Marcos A, Infante Juan-Antonio, Ramos Ángel M, Rey José M",Applied mathematical modelling,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.305, ""has_github"": false, ""has_abstract"": true}"
1673,37539217,10.1016/j.heliyon.2023.e17900,Modeling the dynamics of COVID-19 in the presence of Delta and Omicron variants with vaccination and non-pharmaceutical interventions.,"Saha Shikha, Saha Amit Kumar",Heliyon,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.3, ""has_github"": false, ""has_abstract"": true}"
1678,37708159,10.1080/17513758.2023.2256774,A computational approach to identifiability analysis for a model of the propagation and control of COVID-19 in Chile.,"Bürger Raimund, Chowell Gerardo, Kröker Ilja, Lara-Díaz Leidy Yissedt",Journal of biological dynamics,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.281, ""has_github"": false, ""has_abstract"": true}"
1679,37470192,10.1093/evolut/qpad133,Phenotypic evolution of SARS-CoV-2: a statistical inference approach.,"Benhamou Wakinyan, Lion Sébastien, Choquet Rémi, Gandon Sylvain",Evolution; international journal of organic evolution,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.281, ""has_github"": false, ""has_abstract"": true}"
1680,37097481,10.1007/s00285-023-01916-6,The importance of quarantine: modelling the COVID-19 testing process.,"Xu Wanxiao, Shu Hongying, Wang Lin, Wang Xiang-Sheng, Watmough James",Journal of mathematical biology,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.281, ""has_github"": false, ""has_abstract"": true}"
1681,37226697,10.1017/S0950268823000821,Can ship travel contain COVID-19 outbreak after re-opening: a Bayesian meta-analysis.,"Hsu Chen-Yang, Chen Jia-Kun, Wikramaratna Paul S, Yen Amy Ming-Fang, Chen Sam Li-Sheng, Chen Hsiu-Hsi, Lai Chao-Chih",Epidemiology and infection,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.262, ""has_github"": false, ""has_abstract"": true}"
1686,37972077,10.1371/journal.pone.0290368,"Understanding the implications of under-reporting, vaccine efficiency and social behavior on the post-pandemic spread using physics informed neural networks: A case study of China.","Ghosh Samiran, Ogueda-Oliva Alonso, Ghosh Aditi, Banerjee Malay, Seshaiyer Padmanabhan",PloS one,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.257, ""has_github"": false, ""has_abstract"": true}"
1687,37903148,10.1371/journal.pone.0293556,Predictions from standard epidemiological models of consequences of segregating and isolating vulnerable people into care facilities.,"Hickey Joseph, Rancourt Denis G",PloS one,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.257, ""has_github"": false, ""has_abstract"": true}"
1688,37891225,10.1038/s41598-023-45520-6,Co-infection dynamics of COVID-19 and HIV/AIDS.,"Batu Tesfaneh Debele, Obsu Legesse Lemecha, Deressa Chernet Tuge",Scientific reports,2023,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.257, ""has_github"": false, ""has_abstract"": true}"
1330,35340759,10.1007/s11071-022-07347-0,Dynamical analysis of the infection status in diverse communities due to COVID-19 using a modified SIR model.,"Cooper Ian, Mondal Argha, Antonopoulos Chris G, Mishra Arindam",Nonlinear dynamics,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.708, ""has_github"": false, ""has_abstract"": true}"
1467,36215319,10.1371/journal.pcbi.1010618,EpiLPS: A fast and flexible Bayesian tool for estimation of the time-varying reproduction number.,"Gressani Oswaldo, Wallinga Jacco, Althaus Christian L, Hens Niel, Faes Christel",PLoS computational biology,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.493, ""has_github"": false, ""has_abstract"": true}"
1466,36460441,10.1016/j.sste.2022.100524,Bias and bias-correction for individual-level models of infectious disease.,"Jafari Behnaz, Deardon Robert",Spatial and spatio-temporal epidemiology,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.493, ""has_github"": false, ""has_abstract"": true}"
1004,35542892,10.1016/j.lanwpc.2022.100462,Cost-effectiveness of oral pre-exposure prophylaxis and expanded antiretroviral therapy for preventing HIV infections in the presence of drug resistance among men who have sex with men in China: A mathematical modelling study.,"Jin Xinye, Shi Lingen, Wang Congyue, Qiu Tao, Yin Yi, Shen Mingwang, Fu Gengfeng, Peng Zhihang",The Lancet regional health. Western Pacific,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.667, ""has_github"": false, ""has_abstract"": true}"
1578,35854601,10.1103/PhysRevE.105.064305,Intervention strategies for epidemic spreading on bipartite metapopulation networks.,"Wang Bing, Yang Lizhen, Han Yuexing",Physical review. E,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.667, ""has_github"": false, ""has_abstract"": true}"
315,36161526,10.1007/s00285-022-01806-3,Inference in Gaussian state-space models with mixed effects for multiple epidemic dynamics.,"Narci Romain, Delattre Maud, Larédo Catherine, Vergu Elisabeta",Journal of mathematical biology,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.4, ""has_github"": false, ""has_abstract"": true}"
1461,35911571,10.1007/s10473-022-0521-1,Probing a Stochastic Epidemic Hepatitis C Virus Model with a Chronically Infected Treated Population.,"Rajasekar S P, Pitchaimani M, Zhu Quanxin",Acta mathematica scientia = Shu xue wu li xue bao,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.533, ""has_github"": false, ""has_abstract"": true}"
1460,36088430,10.1007/s11538-022-01070-y,Understanding the Role of Environmental Transmission on COVID-19 Herd Immunity and Invasion Potential.,"Masud M A, Islam Md Hamidul, Kim Byul Nim",Bulletin of mathematical biology,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.533, ""has_github"": false, ""has_abstract"": true}"
1455,35486812,10.2196/34438,A Novel Tool for Real-time Estimation of Epidemiological Parameters of Communicable Diseases Using Contact-Tracing Data: Development and Deployment.,"Silenou Bernard C, Verset Carolin, Kaburi Basil B, Leuci Olivier, Ghozzi Stéphane, Duboudin Cédric, Krause Gérard",JMIR public health and surveillance,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.56, ""has_github"": false, ""has_abstract"": true}"
320,36206212,10.1371/journal.pone.0269464,Effect of asymptomatic transmission and emergence time on multi-strain viral disease severity.,"Alizad-Rahvar Amir Reza, Sadeghi Mehdi",PloS one,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.373, ""has_github"": false, ""has_abstract"": true}"
614,35092515,10.1007/s10441-021-09431-1,The Hybrid Incidence Susceptible-Transmissible-Removed Model for Pandemics : Scaling Time to Predict an Epidemic's Population Density Dependent Temporal Propagation.,Benjamin Ryan Lester,Acta biotheoretica,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.442, ""has_github"": false, ""has_abstract"": true}"
1452,35755982,10.4103/jmss.jmss_134_21,Statistical Inference of COVID-19 Outbreak: Delay Distribution Effect in EQIR Modeling of Epidemic.,"Tajmirriahi Mahnoosh, Amini Zahra, Kafieh Rahele, Rabbani Hossein, Mirzazadeh Ali, Javanmard Shaghayegh Haghjooy",Journal of medical signals and sensors,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.567, ""has_github"": false, ""has_abstract"": true}"
816,35799644,10.1155/2022/1135452,Dynamical Analysis on a Malaria Model with Relapse Preventive Treatment and Saturated Fumigation.,Aldila Dipo,Computational and mathematical methods in medicine,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.367, ""has_github"": false, ""has_abstract"": true}"
321,35484268,10.1038/s41598-022-10678-y,Framework for assessing and easing global COVID-19 travel restrictions.,"Le Thien-Minh, Raynal Louis, Talbot Octavious, Hambridge Hali, Drovandi Christopher, Mira Antonietta, Mengersen Kerrie, Onnela Jukka-Pekka",Scientific reports,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.373, ""has_github"": false, ""has_abstract"": true}"
1449,35776707,10.1371/journal.pone.0270525,Predicting the HIV/AIDS epidemic and measuring the effect of AIDS Conquering Project in Guangxi Zhuang Autonomous Region.,"Ma Shizhao, Chen Yi, Lai Xiulan, Lan Guanghua, Ruan Yuhua, Shen Zhiyong, Zhu Qiuying, Tang Shuai",PloS one,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.593, ""has_github"": false, ""has_abstract"": true}"
322,35024374,10.1093/ofid/ofab607,Estimating the Impact of Low Influenza Activity in 2020 on Population Immunity and Future Influenza Seasons in the United States.,"Lee Kyueun, Jalal Hawre, Raviotta Jonathan M, Krauland Mary G, Zimmerman Richard K, Burke Donald S, Roberts Mark S",Open forum infectious diseases,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.373, ""has_github"": false, ""has_abstract"": true}"
1447,36011787,10.3390/ijerph191610154,"Evaluating Effects of Dynamic Interventions to Control COVID-19 Pandemic: A Case Study of Guangdong, China.","Liu Yuan, Liao Chuyao, Zhuo Li, Tao Haiyan",International journal of environmental research and public health,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.6, ""has_github"": false, ""has_abstract"": true}"
1335,35341264,10.3934/mbe.2022164,Using the SEIR model to constrain the role of contaminated fomites in spreading an epidemic: An application to COVID-19 in the UK.,Meiksin Avery,Mathematical biosciences and engineering : MBE,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.667, ""has_github"": false, ""has_abstract"": true}"
1441,35759506,10.1371/journal.pcbi.1010206,Inferring the effective reproductive number from deterministic and semi-deterministic compartmental models using incidence and mobility data.,"Andrade Jair, Duggan Jim",PLoS computational biology,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.627, ""has_github"": false, ""has_abstract"": true}"
1340,35650534,10.1186/s12879-022-07403-5,Analytical estimation of maximum fraction of infected individuals with one-shot non-pharmaceutical intervention in a hybrid epidemic model.,"Fujiwara Naoya, Onaga Tomokatsu, Wada Takayuki, Takeuchi Shouhei, Seto Junji, Nakaya Tomoki, Aihara Kazuyuki",BMC infectious diseases,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.642, ""has_github"": false, ""has_abstract"": true}"
1386,35813987,10.1140/epjs/s11734-022-00622-6,Long-term prediction of the sporadic COVID-19 epidemics induced by,"Pei Lijun, Hu Yanhong",The European physical journal. Special topics,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.442, ""has_github"": false, ""has_abstract"": true}"
1438,35859080,10.1007/s11538-022-01030-6,A Hybrid Epidemic Model to Explore Stochasticity in COVID-19 Dynamics.,"Hwang Karen K L, Edholm Christina J, Saucedo Omar, Allen Linda J S, Shakiba Nika",Bulletin of mathematical biology,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.667, ""has_github"": false, ""has_abstract"": true}"
1437,36060281,10.1007/s11071-022-07777-w,Mathematical modeling for COVID-19 with focus on intervention strategies and cost-effectiveness analysis.,"Deng Yang, Zhao Yi",Nonlinear dynamics,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.667, ""has_github"": false, ""has_abstract"": true}"
771,36288004,10.3390/tropicalmed7100263,"Assessing the Impact of Relapse, Reinfection and Recrudescence on Malaria Eradication Policy: A Bifurcation and Optimal Control Analysis.","Tasman Hengki, Aldila Dipo, Dumbela Putri A, Ndii Meksianis Z, Fatmawati, Herdicho Faishal F, Chukwu Chidozie W",Tropical medicine and infectious disease,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.442, ""has_github"": false, ""has_abstract"": true}"
1429,35509609,10.1002/ece3.8871,Inference for epidemic models with time-varying infection rates: Tracking the dynamics of oak processionary moth in the UK.,"Wadkin Laura E, Branson Julia, Hoppit Andrew, Parker Nicholas G, Golightly Andrew, Baggaley Andrew W",Ecology and evolution,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.733, ""has_github"": false, ""has_abstract"": true}"
338,35862762,10.1128/mbio.01174-22,Robustness of the Ferret Model for Influenza Risk Assessment Studies: a Cross-Laboratory Exercise.,"Belser Jessica A, Lau Eric H Y, Barclay Wendy, Barr Ian G, Chen Hualan, Fouchier Ron A M, Hatta Masato, Herfst Sander et al.",mBio,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.36, ""has_github"": false, ""has_abstract"": true}"
704,34883106,10.1016/j.mbs.2021.108750,Using observed incidence to calibrate the transmission level of a mathematical model for Plasmodium vivax dynamics including case management and importation.,"Champagne Clara, Gerhards Maximilian, Lana Justin, García Espinosa Bernardo, Bradley Christina, González Oscar, Cohen Justin M, Le Menach Arnaud et al.",Mathematical biosciences,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.642, ""has_github"": false, ""has_abstract"": true}"
1569,36508463,10.1371/journal.pcbi.1010755,Close-kin mark-recapture methods to estimate demographic parameters of mosquitoes.,"Sharma Yogita, Bennett Jared B, Rašić Gordana, Marshall John M",PLoS computational biology,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.343, ""has_github"": false, ""has_abstract"": true}"
700,36407847,10.1016/j.idm.2022.10.005,A mathematical model for the dynamics and control of malaria in Nigeria.,"Collins O C, Duffy K J",Infectious Disease Modelling,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.708, ""has_github"": false, ""has_abstract"": true}"
1073,36225139,10.1002/jia2.26021,"Modelling cervical cancer elimination using single-visit screening and treatment strategies in the context of high HIV prevalence: estimates for KwaZulu-Natal, South Africa.","Rao Darcy White, Bayer Cara J, Liu Gui, Chikandiwa Admire, Sharma Monisha, Hathaway Christine L, Tan Nicholas, Mugo Nelly et al.",Journal of the International AIDS Society,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.467, ""has_github"": false, ""has_abstract"": true}"
1205,36137054,10.1126/science.add4507,"Heavy-tailed sexual contact networks and monkeypox epidemiology in the global outbreak, 2022.","Endo Akira, Murayama Hiroaki, Abbott Sam, Ratnayake Ruwan, Pearson Carl A B, Edmunds W John, Fearon Elizabeth, Funk Sebastian","Science (New York, N.Y.)",2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.633, ""has_github"": false, ""has_abstract"": true}"
1422,34611386,10.1007/s12648-021-02195-x,Machine learning predictions of COVID-19 second wave end-times in Indian states.,"Kondapalli Anvesh Reddy, Koganti Hanesh, Challagundla Sai Krishna, Guntaka Chaitanya Suhaas Reddy, Biswas Soumyajyoti",Indian journal of physics and proceedings of the Indian Association for the Cultivation of Science (2004),2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.3, ""has_github"": false, ""has_abstract"": true}"
1421,35644321,10.1016/j.biosystems.2022.104708,Monte Carlo simulation of COVID-19 pandemic using Planck's probability distribution.,"Amaro José Enrique, Orce José Nicolás",Bio Systems,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.3, ""has_github"": false, ""has_abstract"": true}"
1387,35681129,10.1186/s12879-022-07510-3,Using outbreak data to estimate the dynamic COVID-19 landscape in Eastern Africa.,"Wamalwa Mark, Tonnang Henri E Z",BMC infectious diseases,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.442, ""has_github"": false, ""has_abstract"": true}"
1413,34815616,10.1016/j.apm.2021.11.011,How efficient is contact tracing in mitigating the spread of COVID-19? a mathematical modeling approach.,"Biala T A, Afolabi Y O, Khaliq A Q M",Applied mathematical modelling,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.35, ""has_github"": false, ""has_abstract"": true}"
1412,34509309,10.1016/j.ram.2021.04.004,[Evaluation of interventions during the COVID-19 pandemic: development of a model based on subpopulations with different contact rates].,"Morando Nicolás, Sanfilippo Mauricio, Herrero Francisco, Iturburu Matías, Torti Ariel, Gutson Daniel, Pando María A, Rabinovich Roberto Daniel",Revista Argentina de microbiologia,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.367, ""has_github"": false, ""has_abstract"": true}"
1204,36573222,10.1016/j.jobb.2022.12.001,Study and prediction of the 2022 global monkeypox epidemic.,"Wei Fengying, Peng Zhihang, Jin Zhen, Wang Jinjie, Xu Ximing, Zhang Xinyan, Xu Jun, Ren Zixiong et al.",Journal of biosafety and biosecurity,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.643, ""has_github"": false, ""has_abstract"": true}"
1141,36654005,10.3934/mbe.2022580,The backward bifurcation of an age-structured cholera transmission model with saturation incidence.,"Liu Zhiping, Jin Zhen, Yang Junyuan, Zhang Juan",Mathematical biosciences and engineering : MBE,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.61, ""has_github"": false, ""has_abstract"": true}"
1595,35633400,10.1007/s11538-022-01026-2,A Mean-Field Approximation of SIR Epidemics on an Erdös-Rényi Network Model.,"Durón Christina, Farrell Alex",Bulletin of mathematical biology,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.543, ""has_github"": false, ""has_abstract"": true}"
968,36313151,10.1016/j.idm.2022.10.002,Modelling the potential influence of human migration and two strains on Ebola virus disease dynamics.,"Djiomba Njankou Sylvie Diane, Nyabadza Farai",Infectious Disease Modelling,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.343, ""has_github"": false, ""has_abstract"": true}"
419,35814616,10.1007/s40808-022-01430-6,Mathematical modeling and optimal control of SARS-CoV-2 and tuberculosis co-infection: a case study of Indonesia.,"Rwezaura H, Diagne M L, Omame A, de Espindola A L, Tchuenche J M",Modeling earth systems and environment,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.808, ""has_github"": false, ""has_abstract"": true}"
1405,35639325,10.1007/s11356-022-20920-9,Risk assessment of COVID-19 infection for subway commuters integrating dynamic changes in passenger numbers.,"Li Peikun, Chen Xumei, Ma Chaoqun, Zhu Caihua, Lu Wenbo",Environmental science and pollution research international,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.375, ""has_github"": false, ""has_abstract"": true}"
1404,35937245,10.3389/fpubh.2022.923978,Prediction of COVID-19 Data Using Hybrid Modeling Approaches.,"Zhao Weiping, Sun Yunpeng, Li Ying, Guan Weimin",Frontiers in public health,2022,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.375, ""has_github"": false, ""has_abstract"": true}"
